timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1227,text,true,,30,0,11,11,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1222,text,true,,30,0,9,9,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1228,text,true,,30,0,9,9,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1233,text,true,,30,0,8,8,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1220,text,true,,30,0,7,7,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1223,text,true,,30,0,6,6,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1221,text,true,,30,0,4,4,null,2,0,0
1751619118447,2,TCP Sampler,200,OK,Thread Group 1-1225,text,true,,30,0,4,4,null,2,0,0
1751619118447,3,TCP Sampler,200,OK,Thread Group 1-1218,text,true,,30,0,3,3,null,3,0,0
1751619118447,3,TCP Sampler,200,OK,Thread Group 1-1219,text,true,,30,0,2,2,null,3,0,1
1751619118462,1,TCP Sampler,200,OK,Thread Group 1-1239,text,true,,30,0,15,15,null,1,0,0
1751619118462,1,TCP Sampler,200,OK,Thread Group 1-1242,text,true,,30,0,15,15,null,1,0,0
1751619118462,1,TCP Sampler,200,OK,Thread Group 1-1234,text,true,,30,0,15,15,null,1,0,0
1751619118462,1,TCP Sampler,200,OK,Thread Group 1-1244,text,true,,30,0,14,14,null,1,0,0
1751619118462,2,TCP Sampler,200,OK,Thread Group 1-1235,text,true,,30,0,11,11,null,2,0,0
1751619118462,2,TCP Sampler,200,OK,Thread Group 1-1243,text,true,,30,0,11,11,null,2,0,0
1751619118462,2,TCP Sampler,200,OK,Thread Group 1-1248,text,true,,30,0,9,9,null,2,0,0
1751619118462,2,TCP Sampler,200,OK,Thread Group 1-1246,text,true,,30,0,9,9,null,2,0,1
1751619118462,2,TCP Sampler,200,OK,Thread Group 1-1245,text,true,,30,0,8,8,null,2,0,1
1751619118462,2,TCP Sampler,200,OK,Thread Group 1-1247,text,true,,30,0,7,7,null,2,0,1
1751619118463,1,TCP Sampler,200,OK,Thread Group 1-1240,text,true,,30,0,5,5,null,1,0,0
1751619118463,2,TCP Sampler,200,OK,Thread Group 1-1236,text,true,,30,0,5,5,null,2,0,0
1751619118463,2,TCP Sampler,200,OK,Thread Group 1-1241,text,true,,30,0,4,4,null,2,0,0
1751619118463,2,TCP Sampler,200,OK,Thread Group 1-1238,text,true,,30,0,3,3,null,2,0,0
1751619118463,2,TCP Sampler,200,OK,Thread Group 1-1237,text,true,,30,0,2,2,null,2,0,0
1751619118478,1,TCP Sampler,200,OK,Thread Group 1-1250,text,true,,30,0,15,15,null,1,0,0
1751619118478,1,TCP Sampler,200,OK,Thread Group 1-1251,text,true,,30,0,15,15,null,1,0,0
1751619118478,1,TCP Sampler,200,OK,Thread Group 1-1253,text,true,,30,0,14,14,null,1,0,0
1751619118478,1,TCP Sampler,200,OK,Thread Group 1-1260,text,true,,30,0,13,13,null,1,0,0
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1255,text,true,,30,0,12,12,null,2,0,0
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1249,text,true,,30,0,11,11,null,2,0,0
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1252,text,true,,30,0,10,10,null,2,0,0
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1256,text,true,,30,0,9,9,null,2,0,0
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1258,text,true,,30,0,8,8,null,2,0,0
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1257,text,true,,30,0,7,7,null,2,0,1
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1263,text,true,,30,0,6,6,null,2,0,1
1751619118478,2,TCP Sampler,200,OK,Thread Group 1-1261,text,true,,30,0,4,4,null,2,0,1
1751619118479,2,TCP Sampler,200,OK,Thread Group 1-1262,text,true,,30,0,4,4,null,1,0,0
1751619118479,2,TCP Sampler,200,OK,Thread Group 1-1254,text,true,,30,0,4,4,null,2,0,0
1751619118479,2,TCP Sampler,200,OK,Thread Group 1-1259,text,true,,30,0,3,3,null,2,0,0
1751619118494,1,TCP Sampler,200,OK,Thread Group 1-1276,text,true,,30,0,16,16,null,1,0,0
1751619118494,1,TCP Sampler,200,OK,Thread Group 1-1272,text,true,,30,0,16,16,null,1,0,0
1751619118494,2,TCP Sampler,200,OK,Thread Group 1-1264,text,true,,30,0,14,14,null,2,0,0
1751619118494,2,TCP Sampler,200,OK,Thread Group 1-1269,text,true,,30,0,14,14,null,2,0,0
1751619118494,2,TCP Sampler,200,OK,Thread Group 1-1274,text,true,,30,0,13,13,null,2,0,0
1751619118494,2,TCP Sampler,200,OK,Thread Group 1-1270,text,true,,30,0,11,11,null,2,0,0
1751619118494,2,TCP Sampler,200,OK,Thread Group 1-1271,text,true,,30,0,11,11,null,2,0,0
1751619118494,3,TCP Sampler,200,OK,Thread Group 1-1277,text,true,,30,0,10,10,null,3,0,0
1751619118494,3,TCP Sampler,200,OK,Thread Group 1-1273,text,true,,30,0,9,9,null,3,0,1
1751619118494,3,TCP Sampler,200,OK,Thread Group 1-1275,text,true,,30,0,9,9,null,3,0,1
1751619118495,2,TCP Sampler,200,OK,Thread Group 1-1266,text,true,,30,0,8,8,null,2,0,0
1751619118495,2,TCP Sampler,200,OK,Thread Group 1-1279,text,true,,30,0,6,6,null,2,0,0
1751619118495,2,TCP Sampler,200,OK,Thread Group 1-1268,text,true,,30,0,5,5,null,2,0,0
1751619118495,2,TCP Sampler,200,OK,Thread Group 1-1278,text,true,,30,0,4,4,null,2,0,0
1751619118495,2,TCP Sampler,200,OK,Thread Group 1-1265,text,true,,30,0,3,3,null,2,0,0
1751619118495,2,TCP Sampler,200,OK,Thread Group 1-1267,text,true,,30,0,2,2,null,2,0,0
1751619118510,1,TCP Sampler,200,OK,Thread Group 1-1290,text,true,,30,0,18,18,null,1,0,0
1751619118510,1,TCP Sampler,200,OK,Thread Group 1-1292,text,true,,30,0,18,18,null,1,0,0
1751619118510,1,TCP Sampler,200,OK,Thread Group 1-1297,text,true,,30,0,18,18,null,1,0,0
1751619118510,2,TCP Sampler,200,OK,Thread Group 1-1283,text,true,,30,0,15,15,null,2,0,0
1751619118510,2,TCP Sampler,200,OK,Thread Group 1-1287,text,true,,30,0,15,15,null,2,0,0
1751619118510,2,TCP Sampler,200,OK,Thread Group 1-1289,text,true,,30,0,14,14,null,2,0,0
1751619118510,2,TCP Sampler,200,OK,Thread Group 1-1296,text,true,,30,0,12,12,null,2,0,0
1751619118510,3,TCP Sampler,200,OK,Thread Group 1-1286,text,true,,30,0,12,12,null,3,0,0
1751619118510,3,TCP Sampler,200,OK,Thread Group 1-1295,text,true,,30,0,12,12,null,3,0,0
1751619118510,3,TCP Sampler,200,OK,Thread Group 1-1294,text,true,,30,0,9,9,null,3,0,0
1751619118510,3,TCP Sampler,200,OK,Thread Group 1-1288,text,true,,30,0,9,9,null,3,0,0
1751619118510,3,TCP Sampler,200,OK,Thread Group 1-1293,text,true,,30,0,7,7,null,3,0,0
1751619118510,3,TCP Sampler,200,OK,Thread Group 1-1281,text,true,,30,0,6,6,null,3,0,1
1751619118510,4,TCP Sampler,200,OK,Thread Group 1-1282,text,true,,30,0,6,6,null,4,0,1
1751619118510,4,TCP Sampler,200,OK,Thread Group 1-1284,text,true,,30,0,5,5,null,4,0,1
1751619118511,3,TCP Sampler,200,OK,Thread Group 1-1285,text,true,,30,0,4,4,null,3,0,0
1751619118511,3,TCP Sampler,200,OK,Thread Group 1-1280,text,true,,30,0,3,3,null,3,0,0
1751619118511,3,TCP Sampler,200,OK,Thread Group 1-1291,text,true,,30,0,3,3,null,3,0,0
1751619118526,2,TCP Sampler,200,OK,Thread Group 1-1304,text,true,,30,0,13,13,null,2,0,1
1751619118526,2,TCP Sampler,200,OK,Thread Group 1-1305,text,true,,30,0,13,13,null,2,0,1
1751619118526,2,TCP Sampler,200,OK,Thread Group 1-1298,text,true,,30,0,13,13,null,2,0,1
1751619118526,2,TCP Sampler,200,OK,Thread Group 1-1309,text,true,,30,0,13,13,null,2,0,1
1751619118526,2,TCP Sampler,200,OK,Thread Group 1-1302,text,true,,30,0,10,10,null,2,0,1
1751619118526,2,TCP Sampler,200,OK,Thread Group 1-1300,text,true,,30,0,9,9,null,2,0,1
1751619118526,3,TCP Sampler,200,OK,Thread Group 1-1310,text,true,,30,0,7,7,null,2,0,1
1751619118527,2,TCP Sampler,200,OK,Thread Group 1-1299,text,true,,30,0,6,6,null,2,0,0
1751619118527,2,TCP Sampler,200,OK,Thread Group 1-1303,text,true,,30,0,5,5,null,2,0,0
1751619118527,2,TCP Sampler,200,OK,Thread Group 1-1301,text,true,,30,0,5,5,null,2,0,0
1751619118527,2,TCP Sampler,200,OK,Thread Group 1-1308,text,true,,30,0,4,4,null,2,0,0
1751619118527,2,TCP Sampler,200,OK,Thread Group 1-1306,text,true,,30,0,4,4,null,2,0,0
1751619118527,2,TCP Sampler,200,OK,Thread Group 1-1307,text,true,,30,0,2,2,null,2,0,0
1751619118542,2,TCP Sampler,200,OK,Thread Group 1-1329,text,true,,30,0,19,19,null,2,0,0
1751619118542,2,TCP Sampler,200,OK,Thread Group 1-1326,text,true,,30,0,19,19,null,2,0,0
1751619118542,2,TCP Sampler,200,OK,Thread Group 1-1318,text,true,,30,0,19,19,null,2,0,0
1751619118542,2,TCP Sampler,200,OK,Thread Group 1-1328,text,true,,30,0,19,19,null,2,0,0
1751619118542,2,TCP Sampler,200,OK,Thread Group 1-1312,text,true,,30,0,15,15,null,2,0,0
1751619118542,3,TCP Sampler,200,OK,Thread Group 1-1322,text,true,,30,0,14,14,null,3,0,0
1751619118542,3,TCP Sampler,200,OK,Thread Group 1-1327,text,true,,30,0,14,14,null,3,0,0
1751619118542,3,TCP Sampler,200,OK,Thread Group 1-1316,text,true,,30,0,12,12,null,3,0,0
1751619118542,3,TCP Sampler,200,OK,Thread Group 1-1320,text,true,,30,0,12,12,null,3,0,1
1751619118542,3,TCP Sampler,200,OK,Thread Group 1-1321,text,true,,30,0,11,11,null,3,0,1
1751619118542,3,TCP Sampler,200,OK,Thread Group 1-1313,text,true,,30,0,11,11,null,3,0,1
1751619118543,2,TCP Sampler,200,OK,Thread Group 1-1315,text,true,,30,0,8,8,null,2,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1311,text,true,,30,0,8,8,null,3,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1319,text,true,,30,0,7,7,null,3,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1323,text,true,,30,0,6,6,null,3,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1317,text,true,,30,0,5,5,null,3,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1325,text,true,,30,0,4,4,null,3,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1314,text,true,,30,0,3,3,null,3,0,0
1751619118543,3,TCP Sampler,200,OK,Thread Group 1-1324,text,true,,30,0,2,2,null,3,0,0
1751619118563,2,TCP Sampler,200,OK,Thread Group 1-1337,text,true,,30,0,12,12,null,2,0,1
1751619118563,2,TCP Sampler,200,OK,Thread Group 1-1340,text,true,,30,0,12,12,null,2,0,1
1751619118563,2,TCP Sampler,200,OK,Thread Group 1-1330,text,true,,30,0,12,12,null,2,0,1
1751619118563,2,TCP Sampler,200,OK,Thread Group 1-1341,text,true,,30,0,10,10,null,2,0,1
1751619118563,2,TCP Sampler,200,OK,Thread Group 1-1338,text,true,,30,0,8,8,null,2,0,1
1751619118563,2,TCP Sampler,200,OK,Thread Group 1-1339,text,true,,30,0,8,8,null,2,0,1
1751619118564,2,TCP Sampler,200,OK,Thread Group 1-1334,text,true,,30,0,6,6,null,2,0,0
1751619118564,2,TCP Sampler,200,OK,Thread Group 1-1332,text,true,,30,0,5,5,null,2,0,0
1751619118564,2,TCP Sampler,200,OK,Thread Group 1-1331,text,true,,30,0,5,5,null,2,0,0
1751619118564,2,TCP Sampler,200,OK,Thread Group 1-1333,text,true,,30,0,3,3,null,2,0,0
1751619118564,2,TCP Sampler,200,OK,Thread Group 1-1336,text,true,,30,0,3,3,null,2,0,0
1751619118564,2,TCP Sampler,200,OK,Thread Group 1-1335,text,true,,30,0,2,2,null,2,0,0
1751619118573,1,TCP Sampler,200,OK,Thread Group 1-1351,text,true,,30,0,13,13,null,1,0,0
1751619118573,2,TCP Sampler,200,OK,Thread Group 1-1354,text,true,,30,0,13,13,null,2,0,0
1751619118573,2,TCP Sampler,200,OK,Thread Group 1-1346,text,true,,30,0,13,13,null,2,0,0
1751619118573,2,TCP Sampler,200,OK,Thread Group 1-1345,text,true,,30,0,12,12,null,2,0,0
1751619118573,2,TCP Sampler,200,OK,Thread Group 1-1343,text,true,,30,0,10,10,null,2,0,0
1751619118573,3,TCP Sampler,200,OK,Thread Group 1-1348,text,true,,30,0,9,9,null,2,0,0
1751619118573,3,TCP Sampler,200,OK,Thread Group 1-1352,text,true,,30,0,8,8,null,3,0,0
1751619118573,3,TCP Sampler,200,OK,Thread Group 1-1349,text,true,,30,0,6,6,null,3,0,1
1751619118573,3,TCP Sampler,200,OK,Thread Group 1-1353,text,true,,30,0,6,6,null,3,0,1
1751619118573,3,TCP Sampler,200,OK,Thread Group 1-1342,text,true,,30,0,4,4,null,3,0,1
1751619118574,3,TCP Sampler,200,OK,Thread Group 1-1344,text,true,,30,0,3,3,null,3,0,0
1751619118574,3,TCP Sampler,200,OK,Thread Group 1-1347,text,true,,30,0,3,3,null,3,0,0
1751619118574,3,TCP Sampler,200,OK,Thread Group 1-1350,text,true,,30,0,1,1,null,3,0,0
1751619118589,2,TCP Sampler,200,OK,Thread Group 1-1370,text,true,,30,0,23,23,null,2,0,0
1751619118589,2,TCP Sampler,200,OK,Thread Group 1-1361,text,true,,30,0,23,23,null,2,0,0
1751619118589,2,TCP Sampler,200,OK,Thread Group 1-1359,text,true,,30,0,23,23,null,2,0,0
1751619118589,2,TCP Sampler,200,OK,Thread Group 1-1362,text,true,,30,0,23,23,null,2,0,0
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1376,text,true,,30,0,19,19,null,2,0,0
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1356,text,true,,30,0,19,19,null,3,0,0
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1368,text,true,,30,0,17,17,null,3,0,0
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1355,text,true,,30,0,17,17,null,3,0,0
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1360,text,true,,30,0,16,16,null,3,0,1
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1367,text,true,,30,0,16,16,null,3,0,0
1751619118589,3,TCP Sampler,200,OK,Thread Group 1-1375,text,true,,30,0,15,15,null,3,0,1
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1365,text,true,,30,0,14,14,null,3,0,0
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1366,text,true,,30,0,11,11,null,3,0,0
1751619118589,4,TCP Sampler,200,OK,Thread Group 1-1374,text,true,,30,0,11,11,null,4,0,1
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1373,text,true,,30,0,11,11,null,3,0,0
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1357,text,true,,30,0,11,11,null,3,0,0
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1358,text,true,,30,0,8,8,null,3,0,0
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1369,text,true,,30,0,6,6,null,3,0,0
1751619118590,3,TCP Sampler,200,OK,Thread Group 1-1363,text,true,,30,0,6,6,null,3,0,0
1751619118590,4,TCP Sampler,200,OK,Thread Group 1-1372,text,true,,30,0,6,6,null,4,0,0
1751619118590,4,TCP Sampler,200,OK,Thread Group 1-1377,text,true,,30,0,5,5,null,4,0,0
1751619118590,4,TCP Sampler,200,OK,Thread Group 1-1371,text,true,,30,0,5,5,null,4,0,1
1751619118590,4,TCP Sampler,200,OK,Thread Group 1-1364,text,true,,30,0,4,4,null,4,0,1
1751619118605,2,TCP Sampler,200,OK,Thread Group 1-1393,text,true,,30,0,16,16,null,2,0,1
1751619118605,2,TCP Sampler,200,OK,Thread Group 1-1385,text,true,,30,0,16,16,null,2,0,1
1751619118605,2,TCP Sampler,200,OK,Thread Group 1-1390,text,true,,30,0,16,16,null,2,0,1
1751619118605,3,TCP Sampler,200,OK,Thread Group 1-1391,text,true,,30,0,16,16,null,3,0,1
1751619118605,3,TCP Sampler,200,OK,Thread Group 1-1392,text,true,,30,0,12,12,null,3,0,1
1751619118605,3,TCP Sampler,200,OK,Thread Group 1-1380,text,true,,30,0,12,12,null,3,0,1
1751619118606,2,TCP Sampler,200,OK,Thread Group 1-1388,text,true,,30,0,11,11,null,2,0,0
1751619118606,3,TCP Sampler,200,OK,Thread Group 1-1386,text,true,,30,0,9,9,null,2,0,0
1751619118606,3,TCP Sampler,200,OK,Thread Group 1-1384,text,true,,30,0,9,9,null,3,0,0
1751619118606,3,TCP Sampler,200,OK,Thread Group 1-1381,text,true,,30,0,9,9,null,3,0,0
1751619118606,3,TCP Sampler,200,OK,Thread Group 1-1383,text,true,,30,0,6,6,null,3,0,0
1751619118607,5,TCP Sampler,200,OK,Thread Group 1-1379,text,true,,30,0,5,5,null,5,0,0
1751619118606,6,TCP Sampler,200,OK,Thread Group 1-1389,text,true,,30,0,5,5,null,6,0,1
1751619118606,6,TCP Sampler,200,OK,Thread Group 1-1382,text,true,,30,0,5,5,null,6,0,1
1751619118607,5,TCP Sampler,200,OK,Thread Group 1-1378,text,true,,30,0,5,5,null,5,0,0
1751619118606,6,TCP Sampler,200,OK,Thread Group 1-1387,text,true,,30,0,5,5,null,6,0,1
1751619118621,2,TCP Sampler,200,OK,Thread Group 1-1399,text,true,,30,0,14,14,null,2,0,0
1751619118621,2,TCP Sampler,200,OK,Thread Group 1-1397,text,true,,30,0,14,14,null,2,0,0
1751619118621,2,TCP Sampler,200,OK,Thread Group 1-1395,text,true,,30,0,14,14,null,2,0,0
1751619118621,2,TCP Sampler,200,OK,Thread Group 1-1408,text,true,,30,0,14,14,null,2,0,0
1751619118621,2,TCP Sampler,200,OK,Thread Group 1-1401,text,true,,30,0,11,11,null,2,0,0
1751619118621,2,TCP Sampler,200,OK,Thread Group 1-1396,text,true,,30,0,9,9,null,2,0,0
1751619118621,3,TCP Sampler,200,OK,Thread Group 1-1404,text,true,,30,0,8,8,null,3,0,0
1751619118621,3,TCP Sampler,200,OK,Thread Group 1-1403,text,true,,30,0,8,8,null,3,0,0
1751619118621,3,TCP Sampler,200,OK,Thread Group 1-1407,text,true,,30,0,7,7,null,3,0,0
1751619118621,3,TCP Sampler,200,OK,Thread Group 1-1405,text,true,,30,0,5,5,null,3,0,1
1751619118621,3,TCP Sampler,200,OK,Thread Group 1-1400,text,true,,30,0,5,5,null,3,0,1
1751619118622,3,TCP Sampler,200,OK,Thread Group 1-1406,text,true,,30,0,5,5,null,3,0,0
1751619118622,3,TCP Sampler,200,OK,Thread Group 1-1394,text,true,,30,0,4,4,null,3,0,0
1751619118622,3,TCP Sampler,200,OK,Thread Group 1-1402,text,true,,30,0,3,3,null,3,0,0
1751619118637,2,TCP Sampler,200,OK,Thread Group 1-1398,text,true,,30,0,17,17,null,2,0,0
1751619118637,2,TCP Sampler,200,OK,Thread Group 1-1417,text,true,,30,0,17,17,null,2,0,0
1751619118637,2,TCP Sampler,200,OK,Thread Group 1-1421,text,true,,30,0,17,17,null,2,0,0
1751619118637,2,TCP Sampler,200,OK,Thread Group 1-1422,text,true,,30,0,17,17,null,2,0,1
1751619118637,3,TCP Sampler,200,OK,Thread Group 1-1410,text,true,,30,0,13,13,null,3,0,0
1751619118637,3,TCP Sampler,200,OK,Thread Group 1-1413,text,true,,30,0,13,13,null,3,0,1
1751619118637,3,TCP Sampler,200,OK,Thread Group 1-1414,text,true,,30,0,13,13,null,3,0,1
1751619118637,3,TCP Sampler,200,OK,Thread Group 1-1420,text,true,,30,0,10,10,null,3,0,1
1751619118638,2,TCP Sampler,200,OK,Thread Group 1-1418,text,true,,30,0,10,10,null,2,0,0
1751619118638,2,TCP Sampler,200,OK,Thread Group 1-1416,text,true,,30,0,9,9,null,2,0,0
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1412,text,true,,30,0,7,7,null,3,0,0
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1415,text,true,,30,0,7,7,null,3,0,0
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1424,text,true,,30,0,6,6,null,3,0,0
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1411,text,true,,30,0,6,6,null,3,0,1
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1423,text,true,,30,0,6,6,null,3,0,0
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1419,text,true,,30,0,4,4,null,3,0,1
1751619118638,3,TCP Sampler,200,OK,Thread Group 1-1409,text,true,,30,0,1,1,null,3,0,1
1751619118653,1,TCP Sampler,200,OK,Thread Group 1-1434,text,true,,30,0,14,14,null,1,0,0
1751619118653,1,TCP Sampler,200,OK,Thread Group 1-1436,text,true,,30,0,14,14,null,1,0,0
1751619118653,2,TCP Sampler,200,OK,Thread Group 1-1435,text,true,,30,0,14,14,null,2,0,0
1751619118653,2,TCP Sampler,200,OK,Thread Group 1-1425,text,true,,30,0,11,11,null,2,0,0
1751619118653,3,TCP Sampler,200,OK,Thread Group 1-1429,text,true,,30,0,10,10,null,3,0,0
1751619118653,3,TCP Sampler,200,OK,Thread Group 1-1438,text,true,,30,0,10,10,null,2,0,0
1751619118653,3,TCP Sampler,200,OK,Thread Group 1-1432,text,true,,30,0,9,9,null,3,0,0
1751619118653,3,TCP Sampler,200,OK,Thread Group 1-1430,text,true,,30,0,8,8,null,3,0,1
1751619118653,3,TCP Sampler,200,OK,Thread Group 1-1431,text,true,,30,0,6,6,null,3,0,1
1751619118653,3,TCP Sampler,200,OK,Thread Group 1-1433,text,true,,30,0,6,6,null,3,0,1
1751619118654,3,TCP Sampler,200,OK,Thread Group 1-1426,text,true,,30,0,4,4,null,3,0,0
1751619118653,4,TCP Sampler,200,OK,Thread Group 1-1428,text,true,,30,0,4,4,null,4,0,1
1751619118654,3,TCP Sampler,200,OK,Thread Group 1-1427,text,true,,30,0,4,4,null,3,0,0
1751619118654,3,TCP Sampler,200,OK,Thread Group 1-1437,text,true,,30,0,1,1,null,3,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1440,text,true,,30,0,18,18,null,1,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1439,text,true,,30,0,18,18,null,1,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1442,text,true,,30,0,18,18,null,2,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1441,text,true,,30,0,15,15,null,2,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1451,text,true,,30,0,15,15,null,2,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1452,text,true,,30,0,13,13,null,2,0,0
1751619118669,2,TCP Sampler,200,OK,Thread Group 1-1443,text,true,,30,0,13,13,null,2,0,0
1751619118669,3,TCP Sampler,200,OK,Thread Group 1-1453,text,true,,30,0,12,12,null,3,0,1
1751619118669,3,TCP Sampler,200,OK,Thread Group 1-1450,text,true,,30,0,10,10,null,3,0,1
1751619118669,3,TCP Sampler,200,OK,Thread Group 1-1455,text,true,,30,0,10,10,null,3,0,1
1751619118670,2,TCP Sampler,200,OK,Thread Group 1-1446,text,true,,30,0,9,9,null,2,0,0
1751619118670,2,TCP Sampler,200,OK,Thread Group 1-1444,text,true,,30,0,8,8,null,2,0,0
1751619118670,2,TCP Sampler,200,OK,Thread Group 1-1456,text,true,,30,0,7,7,null,2,0,0
1751619118670,2,TCP Sampler,200,OK,Thread Group 1-1449,text,true,,30,0,6,6,null,2,0,0
1751619118670,3,TCP Sampler,200,OK,Thread Group 1-1447,text,true,,30,0,4,4,null,3,0,0
1751619118670,3,TCP Sampler,200,OK,Thread Group 1-1445,text,true,,30,0,4,4,null,3,0,0
1751619118670,3,TCP Sampler,200,OK,Thread Group 1-1454,text,true,,30,0,4,4,null,3,0,0
1751619118670,3,TCP Sampler,200,OK,Thread Group 1-1448,text,true,,30,0,3,3,null,3,0,1
1751619118685,1,TCP Sampler,200,OK,Thread Group 1-1463,text,true,,30,0,15,15,null,1,0,0
1751619118685,1,TCP Sampler,200,OK,Thread Group 1-1467,text,true,,30,0,15,15,null,1,0,0
1751619118685,1,TCP Sampler,200,OK,Thread Group 1-1460,text,true,,30,0,13,13,null,1,0,0
1751619118684,3,TCP Sampler,200,OK,Thread Group 1-1458,text,true,,30,0,13,13,null,3,0,1
1751619118685,2,TCP Sampler,200,OK,Thread Group 1-1470,text,true,,30,0,13,13,null,2,0,0
1751619118685,2,TCP Sampler,200,OK,Thread Group 1-1462,text,true,,30,0,10,10,null,2,0,0
1751619118685,2,TCP Sampler,200,OK,Thread Group 1-1464,text,true,,30,0,10,10,null,2,0,0
1751619118685,2,TCP Sampler,200,OK,Thread Group 1-1468,text,true,,30,0,8,8,null,2,0,0
1751619118685,2,TCP Sampler,200,OK,Thread Group 1-1469,text,true,,30,0,8,8,null,2,0,0
1751619118685,3,TCP Sampler,200,OK,Thread Group 1-1465,text,true,,30,0,7,7,null,3,0,0
1751619118685,3,TCP Sampler,200,OK,Thread Group 1-1466,text,true,,30,0,6,6,null,3,0,1
1751619118685,3,TCP Sampler,200,OK,Thread Group 1-1457,text,true,,30,0,6,6,null,3,0,1
1751619118685,3,TCP Sampler,200,OK,Thread Group 1-1459,text,true,,30,0,4,4,null,3,0,1
1751619118686,2,TCP Sampler,200,OK,Thread Group 1-1471,text,true,,30,0,3,3,null,2,0,0
1751619118686,2,TCP Sampler,200,OK,Thread Group 1-1461,text,true,,30,0,2,2,null,2,0,0
1751619118700,2,TCP Sampler,200,OK,Thread Group 1-1474,text,true,,30,0,17,17,null,2,0,1
1751619118700,2,TCP Sampler,200,OK,Thread Group 1-1486,text,true,,30,0,17,17,null,2,0,1
1751619118700,2,TCP Sampler,200,OK,Thread Group 1-1473,text,true,,30,0,17,17,null,2,0,1
1751619118700,2,TCP Sampler,200,OK,Thread Group 1-1481,text,true,,30,0,17,17,null,2,0,1
1751619118700,2,TCP Sampler,200,OK,Thread Group 1-1477,text,true,,30,0,14,14,null,2,0,1
1751619118700,3,TCP Sampler,200,OK,Thread Group 1-1475,text,true,,30,0,12,12,null,3,0,1
1751619118701,2,TCP Sampler,200,OK,Thread Group 1-1485,text,true,,30,0,12,12,null,2,0,0
1751619118701,2,TCP Sampler,200,OK,Thread Group 1-1476,text,true,,30,0,11,11,null,2,0,0
1751619118701,2,TCP Sampler,200,OK,Thread Group 1-1478,text,true,,30,0,10,10,null,2,0,0
1751619118701,2,TCP Sampler,200,OK,Thread Group 1-1484,text,true,,30,0,8,8,null,2,0,0
1751619118701,2,TCP Sampler,200,OK,Thread Group 1-1487,text,true,,30,0,8,8,null,2,0,0
1751619118701,3,TCP Sampler,200,OK,Thread Group 1-1472,text,true,,30,0,7,7,null,3,0,0
1751619118701,3,TCP Sampler,200,OK,Thread Group 1-1480,text,true,,30,0,5,5,null,3,0,1
1751619118701,3,TCP Sampler,200,OK,Thread Group 1-1479,text,true,,30,0,5,5,null,3,0,1
